"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Mar-1999","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","102.47","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Mar-1999","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","99.19","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Mar-1999","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","2.204268901","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Mar-1999","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","2.0998456","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","28-Feb-1999","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","100.26","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","28-Feb-1999","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","97.15","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","28-Feb-1999","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","1.498279004","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","28-Feb-1999","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","2.048319328","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jan-1999","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","98.78","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jan-1999","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","95.2","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jan-1999","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes",".294446137","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jan-1999","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes",".443131462","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Dec-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","98.49","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Dec-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","94.78","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Dec-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes",".674639681","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Dec-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","1.282325283","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Nov-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","97.83","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Nov-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","93.58","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Nov-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","-.040870543","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Nov-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes",".09626698","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Oct-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","97.87","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Oct-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","93.49","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Oct-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","-4.152384683","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Oct-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","-3.955208547","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Sep-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","102.11","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Sep-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","97.34","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Sep-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","-3.615253917","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Sep-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","-3.623762376","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Aug-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","105.94","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Aug-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","101","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Aug-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","-6.636115273","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Aug-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","-6.151272998","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jul-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","113.47","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jul-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","107.62","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jul-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","-4.123362907","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jul-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","-3.49713056","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Jun-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","118.35","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Jun-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","111.52","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Jun-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes",".612088753","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Jun-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","1.409475311","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-May-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","117.63","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-May-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","109.97","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-May-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","-.016999575","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-May-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes",".420052963","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Apr-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","117.65","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Apr-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","109.51","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Apr-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes",".00850051","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Apr-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes",".219639425","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Mar-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","117.64","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Mar-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","109.27","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Mar-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes",".042520623","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Mar-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","1.344833983","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","28-Feb-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","117.59","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","28-Feb-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","107.82","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","28-Feb-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","-.951819407","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","28-Feb-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","-.645042388","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jan-1998","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","118.72","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jan-1998","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","108.52","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jan-1998","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","1.870602368","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Jan-1998","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","1.954152574","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Dec-1997","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","116.54","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Dec-1997","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","106.44","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Dec-1997","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","3.480731664","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Dec-1997","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","3.692157818","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Nov-1997","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","112.62","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Nov-1997","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","102.65","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Nov-1997","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes",".562550228","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Nov-1997","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","1.113081166","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Oct-1997","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","111.99","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Oct-1997","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","101.52","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Oct-1997","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","-8.549730524","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","31-Oct-1997","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","-8.292682927","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Sep-1997","TS_GP_ER_REERNEERO_M.N00010","a. NEER (Base 2000=100)","122.46","Index","Normal","","10","Nominal Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Sep-1997","TS_GP_ER_REERNEERO_M.R00010","b. REER (Base 2000=100)","110.7","Index","Normal","","20","Real Effective Exchange Rate (Base Year: 2000)"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Sep-1997","TS_GP_ER_REERNEERO_M.N00020","c. NEER (Base 2000=100):  MOM Changes","-.527983105","Percent","Normal","","30","NEER : Percentage Change over last Year / Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees (Base Year: 2000)","30-Sep-1997","TS_GP_ER_REERNEERO_M.R00020","d. REER (Base 2000=100): MOM Changes","-.072215201","Percent","Normal","","40","REER : Percentage Change over last Year / Month"
